venv: /home/niflheim/s215142/thesis-venv/bin/activate
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:   37 18:47:16       19.850440        0.272608
BFGS:   38 18:47:16       19.864075        0.272109
BFGS:   39 18:47:16       19.868925        0.271538
BFGS:   40 18:47:16       19.878632        0.270640
BFGS:   41 18:47:17       19.888419        0.269828
BFGS:   42 18:47:17       19.898666        0.269435
BFGS:   43 18:47:17       19.908219        0.269087
BFGS:   44 18:47:18       19.917927        0.268748
BFGS:   45 18:47:18       19.927539        0.268423
BFGS:   46 18:47:18       19.937122        0.268108
BFGS:   47 18:47:19       19.946529        0.267809
BFGS:   48 18:47:19       19.955775        0.267522
BFGS:   49 18:47:19       19.964726        0.267474
BFGS:   50 18:47:20       19.973455        0.267674
BFGS:   51 18:47:20       19.981739        0.267860
BFGS:   52 18:47:20       19.989899        0.268037
BFGS:   53 18:47:21       19.997191        0.268197
BFGS:   54 18:47:21       20.005235        0.268358
BFGS:   55 18:47:21       20.009734        0.268475
BFGS:   56 18:47:22       20.021309        0.268655
BFGS:   57 18:47:22       19.982415        0.268293
BFGS:   58 18:47:22       19.986541        0.268518
BFGS:   59 18:47:22       19.991144        0.268671
BFGS:   60 18:47:23       19.986680        0.268652
BFGS:   61 18:47:23       20.036444        0.269183
BFGS:   62 18:47:23       20.099739        0.270210
BFGS:   63 18:47:24       20.153250        0.271595
BFGS:   64 18:47:24       20.141082        0.272596
BFGS:   65 18:47:24       20.076075        0.275341
BFGS:   66 18:47:25       20.087423        0.275484
BFGS:   67 18:47:25       20.080502        0.275385
BFGS:   68 18:47:25       20.001415        0.275339
BFGS:   69 18:47:26       19.971574        0.277434
BFGS:   70 18:47:26       19.952433        0.275483
BFGS:   71 18:47:26       19.951458        0.275662
BFGS:   72 18:47:27       19.961668        0.274117
BFGS:   73 18:47:27       19.962195        0.275218
BFGS:   74 18:47:27       19.967323        0.276111
BFGS:   75 18:47:28       19.968464        0.277289
BFGS:   76 18:47:28       19.975703        0.278034
BFGS:   77 18:47:28       19.962804        0.277083
BFGS:   78 18:47:28       19.960518        0.277925
BFGS:   79 18:47:29       19.966765        0.276932
BFGS:   80 18:47:29       19.989137        0.274637
BFGS:   81 18:47:29       20.019291        0.272273
BFGS:   82 18:47:30       20.057684        0.269821
BFGS:   83 18:47:30       20.104587        0.271200
BFGS:   84 18:47:30       20.159404        0.278085
BFGS:   85 18:47:31       20.221955        0.285800
BFGS:   86 18:47:31       20.292340        0.293369
BFGS:   87 18:47:31       20.369461        0.300837
BFGS:   88 18:47:32       20.455350        0.308989
BFGS:   89 18:47:32       20.363895        0.300021
BFGS:   90 18:47:32       20.280593        0.292049
BFGS:   91 18:47:33       20.206217        0.284057
BFGS:   92 18:47:33       20.278818        0.291884
BFGS:   93 18:47:33       20.358828        0.299494
BFGS:   94 18:47:33       20.276972        0.291710
BFGS:   95 18:47:34       20.203297        0.283746
BFGS:   96 18:47:34       20.274940        0.291519
BFGS:   97 18:47:34       20.353789        0.298967
BFGS:   98 18:47:35       20.272899        0.291325
BFGS:   99 18:47:35       20.199992        0.283396
BFGS:  100 18:47:35       20.270658        0.291114
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 18:48:47       20.001906        0.407046
BFGS:    1 18:48:47       20.001907        0.407020
BFGS:    2 18:48:47       20.031276        0.404416
BFGS:    3 18:48:48       20.118956        0.402058
BFGS:    4 18:48:48       20.263960        0.399972
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 18:48:48       19.970448        0.424012
BFGS:    5 18:48:49       20.463975        0.398196
BFGS:    1 18:48:49       19.970429        0.424001
BFGS:    6 18:48:49       20.713998        0.396761
BFGS:    2 18:48:49       19.981235        0.422588
BFGS:    7 18:48:49       21.000232        0.395705
BFGS:    3 18:48:50       20.016923        0.421014
BFGS:    8 18:48:50       21.251459        0.395096
BFGS:    4 18:48:50       20.076118        0.419267
BFGS:    9 18:48:50       21.266495        0.395066
BFGS:    5 18:48:50       20.157122        0.417334
BFGS:   10 18:48:50       21.149880        0.395336
BFGS:    6 18:48:51       20.258613        0.415201
BFGS:   11 18:48:51       21.067294        0.395557
BFGS:    7 18:48:51       20.378776        0.412854
BFGS:   12 18:48:51       21.079162        0.395521
BFGS:    8 18:48:52       20.510972        0.410353
BFGS:   13 18:48:52       21.191808        0.395091
BFGS:   14 18:48:52       21.339997        0.394285
BFGS:    9 18:48:52       20.629414        0.408127
BFGS:   10 18:48:52       20.647655        0.407792
BFGS:   15 18:48:52       21.466674        0.393361
BFGS:   16 18:48:53       21.547623        0.392671
BFGS:   11 18:48:53       20.566841        0.409296
BFGS:   17 18:48:53       21.583416        0.392342
BFGS:   12 18:48:53       20.495402        0.410675
BFGS:   18 18:48:54       21.593091        0.392254
BFGS:   13 18:48:54       20.505753        0.410447
BFGS:   19 18:48:54       21.584084        0.392328
BFGS:   14 18:48:54       20.640245        0.407074
BFGS:   20 18:48:54       21.531225        0.392710
BFGS:   15 18:48:54       20.828269        0.404132
BFGS:   21 18:48:55       21.427060        0.393407
BFGS:   16 18:48:55       20.934523        0.403057
BFGS:   22 18:48:55       21.320853        0.394101
BFGS:   17 18:48:55       20.887377        0.403627
BFGS:   23 18:48:55       21.274122        0.394409
BFGS:   18 18:48:56       20.791087        0.404772
BFGS:   24 18:48:56       21.304920        0.394180
BFGS:   19 18:48:56       20.757400        0.405081
BFGS:   25 18:48:56       21.380172        0.393516
BFGS:   20 18:48:56       20.787293        0.404850
BFGS:   26 18:48:57       21.442557        0.392899
BFGS:   21 18:48:57       20.823835        0.404563
BFGS:   27 18:48:57       21.450781        0.392841
BFGS:   22 18:48:57       20.830308        0.404501
BFGS:   28 18:48:57       21.381191        0.393070
BFGS:   29 18:48:58       21.280804        0.393214
BFGS:   23 18:48:58       20.824246        0.404562
BFGS:   30 18:48:58       21.210571        0.393343
BFGS:   24 18:48:58       20.819590        0.404606
BFGS:   31 18:48:58       21.209977        0.393327
BFGS:   25 18:48:59       20.815258        0.404652
BFGS:   32 18:48:59       21.170263        0.392198
BFGS:   26 18:48:59       20.827252        0.404479
BFGS:   33 18:48:59       21.148983        0.391242
BFGS:   27 18:48:59       20.874437        0.403525
BFGS:   34 18:49:00       21.151302        0.391213
BFGS:   28 18:49:00       20.943693        0.401662
BFGS:   35 18:49:00       21.205240        0.389822
BFGS:   29 18:49:00       20.977910        0.400559
BFGS:   36 18:49:00       21.264246        0.388357
BFGS:   30 18:49:01       20.905315        0.403156
BFGS:   37 18:49:01       21.309177        0.387237
BFGS:   31 18:49:01       20.933473        0.401768
BFGS:   38 18:49:01       21.376406        0.385607
BFGS:   32 18:49:01       20.858776        0.398616
BFGS:   39 18:49:02       21.308328        0.387258
BFGS:   33 18:49:02       20.771711        0.402424
BFGS:   40 18:49:02       21.245486        0.388852
BFGS:   34 18:49:02       20.890556        0.398503
BFGS:   41 18:49:02       21.306008        0.387289
BFGS:   42 18:49:03       21.370027        0.385667
BFGS:   35 18:49:03       20.925702        0.402002
BFGS:   36 18:49:03       20.925142        0.398999
BFGS:   43 18:49:03       21.303105        0.387363
BFGS:   44 18:49:03       21.241505        0.388998
BFGS:   37 18:49:03       20.922531        0.397769
BFGS:   45 18:49:04       21.299476        0.387422
BFGS:   38 18:49:04       20.917281        0.396808
BFGS:   46 18:49:04       21.360277        0.385794
BFGS:   39 18:49:04       20.919519        0.397040
BFGS:   47 18:49:05       21.295018        0.387543
BFGS:   40 18:49:05       20.901991        0.395756
BFGS:   48 18:49:05       21.235245        0.389228
BFGS:   41 18:49:05       20.863247        0.399272
BFGS:   49 18:49:05       21.288965        0.387662
BFGS:   42 18:49:05       20.899149        0.395589
BFGS:   50 18:49:06       21.343989        0.386073
BFGS:   43 18:49:06       20.937852        0.398489
BFGS:   51 18:49:06       21.281368        0.387889
BFGS:   44 18:49:06       20.983923        0.401898
BFGS:   52 18:49:06       21.224610        0.389638
BFGS:   45 18:49:07       21.034605        0.405654
BFGS:   53 18:49:07       21.270762        0.388144
BFGS:   46 18:49:07       20.989226        0.402245
BFGS:   54 18:49:07       21.318218        0.386616
BFGS:   47 18:49:07       20.945695        0.398973
BFGS:   55 18:49:08       21.381887        0.384650
BFGS:   48 18:49:08       20.987282        0.402086
BFGS:   56 18:49:08       21.450340        0.382620
BFGS:   49 18:49:08       21.025730        0.404910
BFGS:   57 18:49:08       21.381515        0.384659
BFGS:   50 18:49:09       21.075514        0.408503
BFGS:   58 18:49:09       21.318075        0.386635
BFGS:   59 18:49:09       21.381148        0.384657
BFGS:   51 18:49:09       21.127465        0.412190
BFGS:   60 18:49:09       21.449056        0.382612
BFGS:   52 18:49:10       21.073003        0.408316
BFGS:   61 18:49:10       21.380821        0.384660
BFGS:   53 18:49:10       21.062600        0.407596
BFGS:   62 18:49:10       21.317853        0.386644
BFGS:   54 18:49:10       21.101544        0.410264
BFGS:   63 18:49:11       21.380365        0.384658
BFGS:   55 18:49:11       21.132858        0.412268
BFGS:   64 18:49:11       21.447615        0.382603
BFGS:   56 18:49:11       21.096305        0.410038
BFGS:   65 18:49:11       21.519903        0.380486
BFGS:   57 18:49:12       21.075590        0.408677
BFGS:   66 18:49:12       21.596595        0.378315
BFGS:   58 18:49:12       21.040717        0.406119
BFGS:   67 18:49:12       21.519875        0.380496
BFGS:   59 18:49:12       21.074643        0.408627
BFGS:   68 18:49:13       21.448887        0.382630
BFGS:   60 18:49:13       21.109256        0.410877
BFGS:   69 18:49:13       21.518546        0.380496
BFGS:   61 18:49:13       21.072385        0.408464
BFGS:   70 18:49:13       21.592344        0.378302
BFGS:   62 18:49:14       21.038507        0.405908
BFGS:   71 18:49:14       21.517932        0.380509
BFGS:   63 18:49:14       21.071371        0.408410
BFGS:   72 18:49:14       21.448887        0.382664
BFGS:   64 18:49:14       21.105561        0.410693
BFGS:   73 18:49:14       21.515046        0.380543
BFGS:   74 18:49:15       21.584710        0.378364
BFGS:   65 18:49:15       21.070108        0.408317
BFGS:   66 18:49:15       21.037529        0.405787
BFGS:   75 18:49:15       21.660632        0.376081
BFGS:   76 18:49:16       21.584430        0.378366
BFGS:   67 18:49:16       21.069221        0.408301
BFGS:   77 18:49:16       21.513227        0.380604
BFGS:   68 18:49:16       21.102561        0.410636
BFGS:   78 18:49:16       21.583238        0.378380
BFGS:   69 18:49:16       21.138386        0.412808
BFGS:   79 18:49:17       21.657651        0.376105
BFGS:   70 18:49:17       21.103633        0.410650
BFGS:   80 18:49:17       21.582483        0.378394
BFGS:   71 18:49:17       21.072165        0.408314
BFGS:   81 18:49:17       21.512271        0.380637
BFGS:   72 18:49:18       21.102038        0.410624
BFGS:   82 18:49:18       21.580341        0.378435
BFGS:   73 18:49:18       21.132667        0.412731
BFGS:   83 18:49:18       21.652671        0.376184
BFGS:   74 18:49:18       21.164144        0.414622
BFGS:   84 18:49:19       21.578799        0.378476
BFGS:   75 18:49:19       21.165686        0.414703
BFGS:   85 18:49:19       21.509915        0.380721
BFGS:   76 18:49:19       21.179352        0.415443
BFGS:   86 18:49:19       21.448957        0.382797
BFGS:   77 18:49:20       21.212403        0.417008
BFGS:   87 18:49:20       21.489049        0.381371
BFGS:   78 18:49:20       21.247376        0.418311
BFGS:   88 18:49:20       21.532062        0.379858
BFGS:   89 18:49:20       21.582898        0.378104
BFGS:   79 18:49:20       21.284216        0.419333
BFGS:   90 18:49:21       21.518911        0.380341
BFGS:   80 18:49:21       21.280737        0.419247
BFGS:   91 18:49:21       21.460145        0.382555
BFGS:   81 18:49:21       21.277145        0.419149
BFGS:   92 18:49:22       21.511535        0.380550
BFGS:   82 18:49:22       21.273032        0.419026
BFGS:   93 18:49:22       21.566377        0.378495
BFGS:   83 18:49:22       21.268148        0.418863
BFGS:   94 18:49:22       21.506622        0.380745
BFGS:   84 18:49:23       21.261362        0.418608
BFGS:   95 18:49:23       21.452615        0.382947
BFGS:   85 18:49:23       21.253484        0.418267
BFGS:   96 18:49:23       21.429497        0.383924
BFGS:   86 18:49:23       21.263850        0.418727
BFGS:   97 18:49:24       21.414272        0.384569
BFGS:   87 18:49:24       21.264708        0.418764
BFGS:   98 18:49:24       21.402968        0.385043
BFGS:   88 18:49:24       21.256826        0.418388
BFGS:   99 18:49:24       21.394334        0.385400
BFGS:   89 18:49:25       21.250262        0.418023
BFGS:  100 18:49:25       21.388382        0.385642
BFGS:   90 18:49:25       21.229480        0.416513
BFGS:   91 18:49:25       21.213593        0.414839
BFGS:   92 18:49:26       21.205463        0.413701
BFGS:   93 18:49:26       21.200560        0.412866
BFGS:   94 18:49:27       21.197158        0.412187
BFGS:   95 18:49:27       21.194627        0.411608
BFGS:   96 18:49:27       21.192674        0.411103
BFGS:   97 18:49:28       21.191130        0.410654
BFGS:   98 18:49:28       21.189889        0.410252
BFGS:   99 18:49:29       21.188877        0.409889
BFGS:  100 18:49:29       21.188044        0.409559
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 18:50:21       19.281861        0.446015
BFGS:    1 18:50:22       19.281784        0.445914
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 18:50:22       19.380630        0.441792
BFGS:    2 18:50:23       19.308514        0.442610
BFGS:    1 18:50:23       19.380622        0.441714
BFGS:    2 18:50:24       19.409291        0.434937
BFGS:    3 18:50:24       19.401178        0.442524
BFGS:    4 18:50:25       19.557879        0.442282
BFGS:    3 18:50:25       19.493240        0.432132
BFGS:    5 18:50:25       19.773374        0.441881
BFGS:    4 18:50:25       19.627798        0.429529
BFGS:    5 18:50:26       19.807123        0.427141
BFGS:    6 18:50:26       20.040300        0.441322
BFGS:    7 18:50:27       20.345300        0.440607
BFGS:    6 18:50:27       20.022836        0.424975
BFGS:    7 18:50:28       20.261152        0.423039
BFGS:    8 18:50:28       20.658288        0.439765
BFGS:    9 18:50:29       20.907350        0.438971
BFGS:    8 18:50:29       20.497207        0.421366
BFGS:   10 18:50:29       21.058438        0.438407
BFGS:    9 18:50:29       20.680838        0.420121
BFGS:   10 18:50:30       20.762806        0.420479
BFGS:   11 18:50:30       21.148295        0.438030
BFGS:   12 18:50:31       21.209907        0.437749
BFGS:   11 18:50:31       20.752160        0.420274
BFGS:   12 18:50:32       20.680557        0.420197
BFGS:   13 18:50:32       21.258325        0.437512
BFGS:   13 18:50:33       20.616341        0.420697
BFGS:   14 18:50:33       21.299033        0.437301
BFGS:   14 18:50:33       20.621833        0.420659
BFGS:   15 18:50:33       21.333244        0.437114
